timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1618218101154,3642,Create account,226,,Load test Thread Group 1-241,,true,,210,302,462,462,http://localhost:8082/users/signup,3642,0,0
1618218101174,3624,Login Account,200,,Load test Thread Group 1-240,text,true,,305,300,462,462,http://localhost:8082/users/login,3624,0,0
1618218101179,3619,Read Tracks,200,,Load test Thread Group 1-426,text,true,,434,232,462,462,http://localhost:8082/tracks/read/playlist/69,3619,0,0
1618218101193,3608,Login Account,200,,Load test Thread Group 1-239,text,true,,305,300,462,462,http://localhost:8082/users/login,3608,0,1
1618218101214,3588,Create account,226,,Load test Thread Group 1-238,,true,,210,301,462,462,http://localhost:8082/users/signup,3588,0,1
1618218101233,3569,Create account,226,,Load test Thread Group 1-237,,true,,210,301,462,462,http://localhost:8082/users/signup,3569,0,1
1618218103382,1420,Website request,200,,Load test Thread Group 1-475,text,true,,7645,209,462,462,http://localhost:8082/,1420,0,1
1618218101253,3550,Create account,226,,Load test Thread Group 1-236,,true,,210,301,462,462,http://localhost:8082/users/signup,3550,0,1
1618218101050,3779,Read Playlists,200,,Load test Thread Group 1-459,text,true,,56294,224,463,463,http://localhost:8082/playlists/read/,3779,0,0
1618218101257,3573,Read Tracks,200,,Load test Thread Group 1-424,text,true,,263,233,463,463,http://localhost:8082/tracks/read/playlist/355,3573,0,0
1618218103398,1433,Website request,200,,Load test Thread Group 1-470,text,true,,7645,209,463,463,http://localhost:8082/,1433,0,0
1618218101052,3885,Read Playlist,200,,Load test Thread Group 1-439,text,true,,56294,224,469,469,http://localhost:8082/playlists/read/,3885,0,0
1618218101057,3920,Read Playlist,200,,Load test Thread Group 1-398,text,true,,56294,224,471,471,http://localhost:8082/playlists/read/,3919,0,0
1618218100644,4351,Read Genres,200,,Load test Thread Group 1-461,text,true,,99060,221,472,472,http://localhost:8082/genres/read/,4351,0,0
1618218101262,3776,Read Tracks,200,,Load test Thread Group 1-401,text,true,,388,232,474,474,http://localhost:8082/tracks/read/playlist/70,3776,0,0
1618218101269,3769,Read Tracks,200,,Load test Thread Group 1-494,text,true,,446,233,474,474,http://localhost:8082/tracks/read/playlist/353,3769,0,0
1618218103388,1650,Read Playlist,200,,Load test Thread Group 1-335,text,true,,56294,224,474,474,http://localhost:8082/playlists/read/,1650,0,0
1618218103446,1593,Website request,200,,Load test Thread Group 1-473,text,true,,7645,209,474,474,http://localhost:8082/,1593,0,0
1618218101270,3771,Login Account,200,,Load test Thread Group 1-352,text,true,,307,300,474,474,http://localhost:8082/users/login,3771,0,0
1618218101258,3807,Read Playlist,200,,Load test Thread Group 1-491,text,true,,56294,224,475,475,http://localhost:8082/playlists/read/,3806,0,0
1618218101272,3796,Login Account,200,,Load test Thread Group 1-349,text,true,,306,299,475,475,http://localhost:8082/users/login,3796,0,0
1618218101273,3797,Login Account,200,,Load test Thread Group 1-235,text,true,,305,300,475,475,http://localhost:8082/users/login,3797,0,1
1618218100729,4356,Read Genres,200,,Load test Thread Group 1-440,text,true,,99060,221,476,476,http://localhost:8082/genres/read/,4355,0,0
1618218101258,3886,Read Playlist,200,,Load test Thread Group 1-367,text,true,,56294,224,479,479,http://localhost:8082/playlists/read/,3886,0,0
1618218101277,3869,Login Account,200,,Load test Thread Group 1-345,text,true,,308,301,479,479,http://localhost:8082/users/login,3869,0,0
1618218101277,3872,Login Account,200,,Load test Thread Group 1-346,text,true,,308,301,479,479,http://localhost:8082/users/login,3872,0,0
1618218101293,3858,Create account,226,,Load test Thread Group 1-234,,true,,210,301,479,479,http://localhost:8082/users/signup,3858,0,1
1618218101313,3838,Create account,226,,Load test Thread Group 1-233,,true,,210,302,479,479,http://localhost:8082/users/signup,3838,0,0
1618218101333,3819,Create account,226,,Load test Thread Group 1-232,,true,,210,301,479,479,http://localhost:8082/users/signup,3819,0,1
1618218101260,3925,Read Playlist,200,,Load test Thread Group 1-397,text,true,,56294,224,481,481,http://localhost:8082/playlists/read/,3925,0,0
1618218101262,3929,Read Playlist,200,,Load test Thread Group 1-365,text,true,,56294,224,481,481,http://localhost:8082/playlists/read/,3928,0,0
1618218101353,3840,Login Account,200,,Load test Thread Group 1-231,text,true,,305,300,482,482,http://localhost:8082/users/login,3840,0,1
1618218101373,3823,Login Account,200,,Load test Thread Group 1-230,text,true,,305,300,482,482,http://localhost:8082/users/login,3823,0,0
1618218101392,3804,Read Tracks,200,,Load test Thread Group 1-421,text,true,,385,233,482,482,http://localhost:8082/tracks/read/playlist/313,3804,0,0
1618218101392,3806,Create Track,201,,Load test Thread Group 1-467,text,true,,383,393,482,482,http://localhost:8082/tracks/create,3806,0,0
1618218103640,1558,Website request,200,,Load test Thread Group 1-308,text,true,,7645,209,482,482,http://localhost:8082/,1558,0,0
1618218103643,1556,Website request,200,,Load test Thread Group 1-378,text,true,,7645,209,482,482,http://localhost:8082/,1556,0,0
1618218101394,3806,Login Account,200,,Load test Thread Group 1-344,text,true,,307,300,482,482,http://localhost:8082/users/login,3806,0,0
1618218101393,3809,Login Account,200,,Load test Thread Group 1-229,text,true,,305,300,482,482,http://localhost:8082/users/login,3809,0,0
1618218103652,1552,Website request,200,,Load test Thread Group 1-451,text,true,,7645,209,482,482,http://localhost:8082/,1552,0,1
1618218103654,1551,Website request,200,,Load test Thread Group 1-306,text,true,,7645,209,482,482,http://localhost:8082/,1551,0,0
1618218103658,1547,Website request,200,,Load test Thread Group 1-305,text,true,,7645,209,482,482,http://localhost:8082/,1547,0,0
1618218099693,5526,Read Albums,200,,Load test Thread Group 1-474,text,true,,120539,221,483,483,http://localhost:8082/albums/read/,5525,0,0
1618218099708,5607,Read Albums,200,,Load test Thread Group 1-472,text,true,,120539,221,488,488,http://localhost:8082/albums/read/,5606,0,0
1618218101407,3910,Create Track,201,,Load test Thread Group 1-463,text,true,,451,461,488,488,http://localhost:8082/tracks/create,3910,0,0
1618218101338,4057,Read Playlist,200,,Load test Thread Group 1-360,text,true,,56294,224,492,492,http://localhost:8082/playlists/read/,4057,0,0
1618218101412,3986,Login Account,200,,Load test Thread Group 1-228,text,true,,305,300,492,492,http://localhost:8082/users/login,3986,0,1
1618218103734,1666,Website request,200,,Load test Thread Group 1-454,text,true,,7645,209,492,492,http://localhost:8082/,1666,0,0
1618218101436,3964,Create account,226,,Load test Thread Group 1-227,,true,,210,301,492,492,http://localhost:8082/users/signup,3964,0,0
1618218103737,1664,Website request,200,,Load test Thread Group 1-303,text,true,,7645,209,492,492,http://localhost:8082/,1664,0,0
1618218103749,1653,Website request,200,,Load test Thread Group 1-376,text,true,,7645,209,492,492,http://localhost:8082/,1653,0,0
1618218103750,1653,Website request,200,,Load test Thread Group 1-469,text,true,,7645,209,492,492,http://localhost:8082/,1653,0,0
1618218101458,3945,Login Account,200,,Load test Thread Group 1-337,text,true,,308,301,492,492,http://localhost:8082/users/login,3945,0,0
1618218101453,3951,Create account,226,,Load test Thread Group 1-226,,true,,210,301,492,492,http://localhost:8082/users/signup,3951,0,1
1618218101458,3946,Read Tracks,200,,Load test Thread Group 1-420,text,true,,419,233,492,492,http://localhost:8082/tracks/read/playlist/133,3946,0,0
1618218101459,3948,Login Account,200,,Load test Thread Group 1-338,text,true,,308,301,492,492,http://localhost:8082/users/login,3948,0,0
1618218101460,3949,Login Account,200,,Load test Thread Group 1-336,text,true,,308,301,492,492,http://localhost:8082/users/login,3949,0,0
1618218101473,3937,Create account,226,,Load test Thread Group 1-225,,true,,210,301,492,492,http://localhost:8082/users/signup,3937,0,1
1618218101408,4133,Read Playlist,200,,Load test Thread Group 1-359,text,true,,56294,224,499,499,http://localhost:8082/playlists/read/,4133,0,0
1618218101493,4054,Create account,226,,Load test Thread Group 1-224,,true,,210,300,499,499,http://localhost:8082/users/signup,4054,0,1
1618218103791,1757,Website request,200,,Load test Thread Group 1-301,text,true,,7645,209,499,499,http://localhost:8082/,1757,0,0
1618218101513,4035,Create account,226,,Load test Thread Group 1-223,,true,,210,302,499,499,http://localhost:8082/users/signup,4035,0,1
1618218101525,4024,Read Tracks,200,,Load test Thread Group 1-417,text,true,,429,233,499,499,http://localhost:8082/tracks/read/playlist/257,4024,0,0
1618218103793,1757,Website request,200,,Load test Thread Group 1-298,text,true,,7645,209,499,499,http://localhost:8082/,1757,0,0
1618218101530,4219,Read Playlist,200,,Load test Thread Group 1-396,text,true,,56294,224,500,500,http://localhost:8082/playlists/read/,4219,0,0
1618218101530,4221,Create Genre,201,,Load test Thread Group 1-479,text,true,,430,429,500,500,http://localhost:8082/genres/create,4220,0,0
1618218101532,4220,Create account,226,,Load test Thread Group 1-222,,true,,210,302,500,500,http://localhost:8082/users/signup,4220,0,0
1618218101271,4613,Read Genres,200,,Load test Thread Group 1-457,text,true,,99060,221,500,500,http://localhost:8082/genres/read/,4612,0,0
1618218101552,4333,Create account,226,,Load test Thread Group 1-221,,true,,210,300,500,500,http://localhost:8082/users/signup,4333,0,1
1618218101572,4314,Create account,226,,Load test Thread Group 1-220,,true,,210,302,500,500,http://localhost:8082/users/signup,4314,0,1
1618218101592,4294,Create account,226,,Load test Thread Group 1-219,,true,,210,301,500,500,http://localhost:8082/users/signup,4294,0,0
1618218101613,4274,Create account,226,,Load test Thread Group 1-218,,true,,210,302,500,500,http://localhost:8082/users/signup,4274,0,1
1618218101634,4253,Create account,226,,Load test Thread Group 1-217,,true,,210,302,500,500,http://localhost:8082/users/signup,4253,0,0
1618218103830,2057,Website request,200,,Load test Thread Group 1-296,text,true,,7645,209,500,500,http://localhost:8082/,2057,0,0
1618218101653,4235,Create account,226,,Load test Thread Group 1-216,,true,,210,301,500,500,http://localhost:8082/users/signup,4235,0,1
1618218101673,4217,Login Account,200,,Load test Thread Group 1-215,text,true,,305,300,500,500,http://localhost:8082/users/login,4217,0,1
1618218101693,4199,Login Account,200,,Load test Thread Group 1-214,text,true,,305,300,500,500,http://localhost:8082/users/login,4199,0,1
1618218101712,4181,Create account,226,,Load test Thread Group 1-213,,true,,210,302,500,500,http://localhost:8082/users/signup,4181,0,0
1618218101732,4161,Create account,226,,Load test Thread Group 1-212,,true,,210,301,500,500,http://localhost:8082/users/signup,4161,0,0
1618218101752,4144,Login Account,200,,Load test Thread Group 1-211,text,true,,305,300,500,500,http://localhost:8082/users/login,4144,0,0
1618218101763,4133,Read Tracks,200,,Load test Thread Group 1-486,text,true,,417,233,500,500,http://localhost:8082/tracks/read/playlist/136,4133,0,0
1618218101770,4126,Read Tracks,200,,Load test Thread Group 1-393,text,true,,431,233,500,500,http://localhost:8082/tracks/read/playlist/400,4126,0,0
1618218101772,4126,Login Account,200,,Load test Thread Group 1-329,text,true,,308,301,500,500,http://localhost:8082/users/login,4126,0,0
1618218103949,1951,Website request,200,,Load test Thread Group 1-466,text,true,,7645,209,500,500,http://localhost:8082/,1951,0,0
1618218101773,4128,Create account,226,,Load test Thread Group 1-210,,true,,210,302,500,500,http://localhost:8082/users/signup,4128,0,0
1618218101779,4134,Read Tracks,200,,Load test Thread Group 1-430,text,true,,358561,221,500,500,http://localhost:8082/tracks/read/,4130,0,0
1618218103951,1963,Website request,200,,Load test Thread Group 1-291,text,true,,7645,209,500,500,http://localhost:8082/,1963,0,0
1618218101793,4122,Login Account,200,,Load test Thread Group 1-209,text,true,,305,300,500,500,http://localhost:8082/users/login,4122,0,0
1618218101814,4102,Create account,226,,Load test Thread Group 1-208,,true,,210,301,500,500,http://localhost:8082/users/signup,4102,0,0
1618218101834,4082,Create account,226,,Load test Thread Group 1-207,,true,,210,302,500,500,http://localhost:8082/users/signup,4082,0,0
1618218101854,4064,Login Account,200,,Load test Thread Group 1-206,text,true,,305,300,500,500,http://localhost:8082/users/login,4064,0,0
1618218101873,4048,Login Account,200,,Load test Thread Group 1-205,text,true,,305,300,500,500,http://localhost:8082/users/login,4048,0,1
1618218101276,4646,Read Genres,200,,Load test Thread Group 1-436,text,true,,99060,221,500,500,http://localhost:8082/genres/read/,4645,0,0
1618218101912,4010,Create account,226,,Load test Thread Group 1-203,,true,,210,302,500,500,http://localhost:8082/users/signup,4010,0,0
1618218104034,1889,Website request,200,,Load test Thread Group 1-481,text,true,,7645,209,500,500,http://localhost:8082/,1889,0,1
1618218104036,1887,Website request,200,,Load test Thread Group 1-374,text,true,,7645,209,500,500,http://localhost:8082/,1887,0,0
1618218104036,1888,Website request,200,,Load test Thread Group 1-371,text,true,,7645,209,500,500,http://localhost:8082/,1888,0,0
1618218104040,1884,Website request,200,,Load test Thread Group 1-372,text,true,,7645,209,500,500,http://localhost:8082/,1884,0,0
1618218101893,4031,Login Account,200,,Load test Thread Group 1-204,text,true,,305,300,500,500,http://localhost:8082/users/login,4031,0,1
1618218101952,3972,Login Account,200,,Load test Thread Group 1-201,text,true,,305,300,500,500,http://localhost:8082/users/login,3972,0,0
1618218101932,3993,Create account,226,,Load test Thread Group 1-202,,true,,210,301,500,500,http://localhost:8082/users/signup,3993,0,0
1618218101972,3953,Create account,226,,Load test Thread Group 1-200,,true,,210,301,500,500,http://localhost:8082/users/signup,3953,0,0
1618218101985,3940,Read Tracks,200,,Load test Thread Group 1-394,text,true,,405,233,500,500,http://localhost:8082/tracks/read/playlist/155,3940,0,0
1618218101994,3931,Create account,226,,Load test Thread Group 1-199,,true,,210,302,500,500,http://localhost:8082/users/signup,3931,0,0
1618218102012,3913,Create account,226,,Load test Thread Group 1-198,,true,,210,302,500,500,http://localhost:8082/users/signup,3913,0,0
1618218102033,3893,Create account,226,,Load test Thread Group 1-197,,true,,210,301,500,500,http://localhost:8082/users/signup,3893,0,1
1618218104050,1876,Website request,200,,Load test Thread Group 1-290,text,true,,7645,209,500,500,http://localhost:8082/,1876,0,0
1618218104052,1874,Website request,200,,Load test Thread Group 1-289,text,true,,7645,209,500,500,http://localhost:8082/,1874,0,0
1618218102073,3853,Create account,226,,Load test Thread Group 1-195,,true,,210,301,500,500,http://localhost:8082/users/signup,3853,0,1
1618218104054,1872,Website request,200,,Load test Thread Group 1-288,text,true,,7645,209,500,500,http://localhost:8082/,1872,0,0
1618218104057,1870,Website request,200,,Load test Thread Group 1-287,text,true,,7645,209,500,500,http://localhost:8082/,1870,0,0
1618218104082,1845,Website request,200,,Load test Thread Group 1-285,text,true,,7645,209,500,500,http://localhost:8082/,1845,0,0
1618218102053,3874,Login Account,200,,Load test Thread Group 1-196,text,true,,305,300,500,500,http://localhost:8082/users/login,3874,0,0
1618218104083,1845,Website request,200,,Load test Thread Group 1-283,text,true,,7645,209,500,500,http://localhost:8082/,1845,0,0
1618218102113,3815,Create account,226,,Load test Thread Group 1-193,,true,,210,302,500,500,http://localhost:8082/users/signup,3815,0,0
1618218102093,3835,Login Account,200,,Load test Thread Group 1-194,text,true,,305,300,500,500,http://localhost:8082/users/login,3835,0,0
1618218102133,3796,Create account,226,,Load test Thread Group 1-192,,true,,210,302,500,500,http://localhost:8082/users/signup,3796,0,0
1618218102153,3776,Create account,226,,Load test Thread Group 1-191,,true,,210,302,500,500,http://localhost:8082/users/signup,3776,0,0
1618218104141,1789,Website request,200,,Load test Thread Group 1-282,text,true,,7645,209,500,500,http://localhost:8082/,1789,0,0
1618218102172,3759,Create account,226,,Load test Thread Group 1-190,,true,,210,302,500,500,http://localhost:8082/users/signup,3759,0,1
1618218102192,3739,Create account,226,,Load test Thread Group 1-189,,true,,210,302,500,500,http://localhost:8082/users/signup,3739,0,1
1618218104144,1788,Website request,200,,Load test Thread Group 1-281,text,true,,7645,209,500,500,http://localhost:8082/,1788,0,0
1618218102232,3702,Login Account,200,,Load test Thread Group 1-187,text,true,,305,300,500,500,http://localhost:8082/users/login,3702,0,1
1618218102212,3722,Login Account,200,,Load test Thread Group 1-188,text,true,,305,300,500,500,http://localhost:8082/users/login,3722,0,1
1618218102273,3662,Create account,226,,Load test Thread Group 1-185,,true,,210,302,500,500,http://localhost:8082/users/signup,3662,0,1
1618218104147,1788,Website request,200,,Load test Thread Group 1-279,text,true,,7645,209,500,500,http://localhost:8082/,1788,0,0
1618218102314,3621,Create account,226,,Load test Thread Group 1-183,,true,,210,302,500,500,http://localhost:8082/users/signup,3621,0,1
1618218104148,1788,Website request,200,,Load test Thread Group 1-370,text,true,,7645,209,500,500,http://localhost:8082/,1788,0,0
1618218102293,3643,Create account,226,,Load test Thread Group 1-184,,true,,210,301,500,500,http://localhost:8082/users/signup,3643,0,1
1618218102253,3684,Login Account,200,,Load test Thread Group 1-186,text,true,,305,300,500,500,http://localhost:8082/users/login,3684,0,1
1618218102334,3604,Login Account,200,,Load test Thread Group 1-182,text,true,,305,300,500,500,http://localhost:8082/users/login,3604,0,1
1618218102341,3599,Login Account,200,,Load test Thread Group 1-328,text,true,,308,301,500,500,http://localhost:8082/users/login,3599,0,0
1618218104227,1714,Website request,200,,Load test Thread Group 1-445,text,true,,7645,209,500,500,http://localhost:8082/,1714,0,0
1618218102342,3600,Login Account,200,,Load test Thread Group 1-326,text,true,,307,300,500,500,http://localhost:8082/users/login,3600,0,0
1618218104230,1712,Website request,200,,Load test Thread Group 1-277,text,true,,7645,209,500,500,http://localhost:8082/,1712,0,0
1618218102354,3588,Create account,226,,Load test Thread Group 1-181,,true,,210,302,500,500,http://localhost:8082/users/signup,3588,0,1
1618218102374,3570,Login Account,200,,Load test Thread Group 1-180,text,true,,305,300,500,500,http://localhost:8082/users/login,3570,0,0
1618218102392,3561,Create account,226,,Load test Thread Group 1-179,,true,,210,302,500,500,http://localhost:8082/users/signup,3561,0,0
1618218102413,3540,Create account,226,,Load test Thread Group 1-178,,true,,210,301,500,500,http://localhost:8082/users/signup,3540,0,0
1618218104280,1674,Website request,200,,Load test Thread Group 1-441,text,true,,7645,209,500,500,http://localhost:8082/,1674,0,0
1618218104282,1673,Website request,200,,Load test Thread Group 1-368,text,true,,7645,209,500,500,http://localhost:8082/,1673,0,0
1618218102423,3533,Login Account,200,,Load test Thread Group 1-325,text,true,,308,301,500,500,http://localhost:8082/users/login,3533,0,0
1618218104283,1674,Website request,200,,Load test Thread Group 1-276,text,true,,7645,209,500,500,http://localhost:8082/,1674,0,0
1618218104284,1674,Website request,200,,Load test Thread Group 1-275,text,true,,7645,209,500,500,http://localhost:8082/,1674,0,0
1618218101534,4453,Read Playlist,200,,Load test Thread Group 1-490,text,true,,56294,224,500,500,http://localhost:8082/playlists/read/,4452,0,0
1618218101407,4638,Read Genres,200,,Load test Thread Group 1-433,text,true,,99060,221,500,500,http://localhost:8082/genres/read/,4637,0,0
1618218102433,3613,Create account,226,,Load test Thread Group 1-177,,true,,210,302,500,500,http://localhost:8082/users/signup,3613,0,1
1618218101336,4711,Read Genres,200,,Load test Thread Group 1-435,text,true,,99060,221,500,500,http://localhost:8082/genres/read/,4711,0,0
1618218104287,1760,Website request,200,,Load test Thread Group 1-272,text,true,,7645,209,500,500,http://localhost:8082/,1760,0,0
1618218102473,3575,Create account,226,,Load test Thread Group 1-175,,true,,210,302,500,500,http://localhost:8082/users/signup,3575,0,0
1618218104289,1759,Website request,200,,Load test Thread Group 1-271,text,true,,7645,209,500,500,http://localhost:8082/,1759,0,0
1618218102453,3595,Login Account,200,,Load test Thread Group 1-176,text,true,,305,300,500,500,http://localhost:8082/users/login,3595,0,1
1618218102493,3557,Login Account,200,,Load test Thread Group 1-174,text,true,,305,300,500,500,http://localhost:8082/users/login,3557,0,0
1618218102538,3597,Read Tracks,200,,Load test Thread Group 1-392,text,true,,406,233,500,500,http://localhost:8082/tracks/read/playlist/384,3597,0,0
1618218102424,3711,Read Playlist,200,,Load test Thread Group 1-354,text,true,,56294,224,500,500,http://localhost:8082/playlists/read/,3710,0,0
1618218102342,3797,Read Playlist,200,,Load test Thread Group 1-355,text,true,,56294,224,500,500,http://localhost:8082/playlists/read/,3797,0,0
1618218102513,3628,Create account,226,,Load test Thread Group 1-173,,true,,210,302,500,500,http://localhost:8082/users/signup,3628,0,0
1618218102533,3608,Create account,226,,Load test Thread Group 1-172,,true,,210,302,500,500,http://localhost:8082/users/signup,3608,0,0
1618218102425,3785,Read Playlist,200,,Load test Thread Group 1-353,text,true,,56294,224,500,500,http://localhost:8082/playlists/read/,3785,0,0
1618218102511,3743,Read Playlist,200,,Load test Thread Group 1-395,text,true,,56294,224,500,500,http://localhost:8082/playlists/read/,3743,0,0
1618218102550,3707,Login Account,200,,Load test Thread Group 1-324,text,true,,308,301,500,500,http://localhost:8082/users/login,3707,0,0
1618218102550,3709,Create Artist,201,,Load test Thread Group 1-448,text,true,,344,335,500,500,http://localhost:8082/artists/create,3709,0,0
1618218101523,4773,Read Artists,200,,Load test Thread Group 1-453,text,true,,61402,222,500,500,http://localhost:8082/artists/read/,4773,0,0
1618218104488,1810,Website request,200,,Load test Thread Group 1-477,text,true,,7645,209,500,500,http://localhost:8082/,1810,0,1
1618218104489,1810,Website request,200,,Load test Thread Group 1-270,text,true,,7645,209,500,500,http://localhost:8082/,1810,0,0
1618218102538,3776,Read Playlist,200,,Load test Thread Group 1-351,text,true,,56294,224,500,500,http://localhost:8082/playlists/read/,3776,0,0
1618218102552,3763,Create account,226,,Load test Thread Group 1-171,,true,,210,302,500,500,http://localhost:8082/users/signup,3763,0,1
1618218102574,3743,Login Account,200,,Load test Thread Group 1-170,text,true,,305,300,500,500,http://localhost:8082/users/login,3743,0,1
1618218102593,3725,Create account,226,,Load test Thread Group 1-169,,true,,210,301,500,500,http://localhost:8082/users/signup,3725,0,1
1618218102613,3705,Create account,226,,Load test Thread Group 1-168,,true,,210,301,500,500,http://localhost:8082/users/signup,3705,0,1
1618218104508,1811,Website request,200,,Load test Thread Group 1-462,text,true,,7645,209,500,500,http://localhost:8082/,1811,0,0
1618218102621,3699,Login Account,200,,Load test Thread Group 1-321,text,true,,308,301,500,500,http://localhost:8082/users/login,3699,0,0
1618218102621,3702,Login Account,200,,Load test Thread Group 1-322,text,true,,308,301,500,500,http://localhost:8082/users/login,3702,0,0
1618218102539,3814,Read Playlist,200,,Load test Thread Group 1-350,text,true,,56294,224,500,500,http://localhost:8082/playlists/read/,3814,0,0
1618218102551,3902,Read Playlist,200,,Load test Thread Group 1-348,text,true,,56294,224,500,500,http://localhost:8082/playlists/read/,3902,0,0
1618218104543,1911,Website request,200,,Load test Thread Group 1-267,text,true,,7645,209,500,500,http://localhost:8082/,1911,0,0
1618218104545,1910,Website request,200,,Load test Thread Group 1-468,text,true,,7645,209,500,500,http://localhost:8082/,1910,0,0
1618218102633,3822,Login Account,200,,Load test Thread Group 1-167,text,true,,305,300,500,500,http://localhost:8082/users/login,3822,0,1
1618218104547,1909,Website request,200,,Load test Thread Group 1-366,text,true,,7645,209,500,500,http://localhost:8082/,1909,0,0
1618218104549,1908,Website request,200,,Load test Thread Group 1-364,text,true,,7645,209,500,500,http://localhost:8082/,1908,0,0
1618218102653,3805,Login Account,200,,Load test Thread Group 1-166,text,true,,305,300,500,500,http://localhost:8082/users/login,3805,0,1
1618218102668,3791,Read Tracks,200,,Load test Thread Group 1-415,text,true,,417,233,500,500,http://localhost:8082/tracks/read/playlist/281,3790,0,0
1618218104552,1907,Website request,200,,Load test Thread Group 1-266,text,true,,7645,209,500,500,http://localhost:8082/,1907,0,0
1618218102673,3787,Create account,226,,Load test Thread Group 1-165,,true,,210,302,500,500,http://localhost:8082/users/signup,3787,0,1
1618218104555,1906,Website request,200,,Load test Thread Group 1-265,text,true,,7645,209,500,500,http://localhost:8082/,1906,0,0
1618218102693,3769,Login Account,200,,Load test Thread Group 1-164,text,true,,305,300,500,500,http://localhost:8082/users/login,3769,0,1
1618218102713,3749,Create account,226,,Load test Thread Group 1-163,,true,,210,301,500,500,http://localhost:8082/users/signup,3749,0,0
1618218102753,3712,Login Account,200,,Load test Thread Group 1-161,text,true,,305,300,500,500,http://localhost:8082/users/login,3712,0,0
1618218102733,3733,Create account,226,,Load test Thread Group 1-162,,true,,210,302,500,500,http://localhost:8082/users/signup,3733,0,1
1618218102773,3693,Create account,226,,Load test Thread Group 1-160,,true,,210,301,500,500,http://localhost:8082/users/signup,3693,0,1
1618218102792,3674,Read Tracks,200,,Load test Thread Group 1-390,text,true,,395,232,500,500,http://localhost:8082/tracks/read/playlist/22,3674,0,0
1618218102551,3975,Read Playlist,200,,Load test Thread Group 1-347,text,true,,56294,224,500,500,http://localhost:8082/playlists/read/,3975,0,0
1618218102793,3736,Login Account,200,,Load test Thread Group 1-159,text,true,,305,300,500,500,http://localhost:8082/users/login,3736,0,1
1618218104623,1907,Website request,200,,Load test Thread Group 1-363,text,true,,7645,209,500,500,http://localhost:8082/,1907,0,0
1618218102813,3718,Login Account,200,,Load test Thread Group 1-158,text,true,,305,300,500,500,http://localhost:8082/users/login,3718,0,0
1618218104625,1906,Website request,200,,Load test Thread Group 1-361,text,true,,7645,209,500,500,http://localhost:8082/,1906,0,0
1618218102831,3701,Read Tracks,200,,Load test Thread Group 1-413,text,true,,386,233,500,500,http://localhost:8082/tracks/read/playlist/315,3700,0,0
1618218104628,1904,Website request,200,,Load test Thread Group 1-362,text,true,,7645,209,500,500,http://localhost:8082/,1904,0,0
1618218104630,1902,Website request,200,,Load test Thread Group 1-262,text,true,,7645,209,500,500,http://localhost:8082/,1902,0,0
1618218104633,1899,Website request,200,,Load test Thread Group 1-261,text,true,,7645,209,500,500,http://localhost:8082/,1899,0,0
1618218104637,1896,Website request,200,,Load test Thread Group 1-260,text,true,,7645,209,500,500,http://localhost:8082/,1896,0,0
1618218104638,1895,Website request,200,,Load test Thread Group 1-258,text,true,,7645,209,500,500,http://localhost:8082/,1895,0,0
1618218102627,3907,Read Playlist,200,,Load test Thread Group 1-489,text,true,,56294,224,500,500,http://localhost:8082/playlists/read/,3907,0,0
1618218102833,3703,Login Account,200,,Load test Thread Group 1-157,text,true,,305,300,500,500,http://localhost:8082/users/login,3703,0,0
1618218102628,3944,Read Playlist,200,,Load test Thread Group 1-391,text,true,,56294,224,500,500,http://localhost:8082/playlists/read/,3943,0,0
1618218102834,3897,Read Playlist,200,,Load test Thread Group 1-342,text,true,,56294,224,500,500,http://localhost:8082/playlists/read/,3896,0,0
1618218102834,3957,Read Playlist,200,,Load test Thread Group 1-343,text,true,,56294,224,500,500,http://localhost:8082/playlists/read/,3957,0,0
1618218100827,6054,Read Albums,200,,Load test Thread Group 1-460,text,true,,120658,221,500,500,http://localhost:8082/albums/read/,6053,0,0
1618218102853,4030,Login Account,200,,Load test Thread Group 1-156,text,true,,305,300,500,500,http://localhost:8082/users/login,4030,0,0
1618218102871,4012,Read Tracks,200,,Load test Thread Group 1-412,text,true,,409,233,500,500,http://localhost:8082/tracks/read/playlist/161,4012,0,0
1618218104745,2139,Website request,200,,Load test Thread Group 1-257,text,true,,7645,209,500,500,http://localhost:8082/,2139,0,0
1618218102835,4079,Read Playlist,200,,Load test Thread Group 1-341,text,true,,56294,224,500,500,http://localhost:8082/playlists/read/,4079,0,0
1618218102873,4042,Create account,226,,Load test Thread Group 1-155,,true,,210,302,500,500,http://localhost:8082/users/signup,4042,0,0
1618218102893,4023,Create account,226,,Load test Thread Group 1-154,,true,,210,301,500,500,http://localhost:8082/users/signup,4023,0,0
1618218102902,4017,Login Account,200,,Load test Thread Group 1-314,text,true,,307,300,500,500,http://localhost:8082/users/login,4017,0,0
1618218102912,4009,Login Account,200,,Load test Thread Group 1-153,text,true,,305,300,500,500,http://localhost:8082/users/login,4009,0,1
1618218102932,3994,Create account,226,,Load test Thread Group 1-152,,true,,210,302,500,500,http://localhost:8082/users/signup,3994,0,0
1618218102956,3972,Login Account,200,,Load test Thread Group 1-151,text,true,,305,300,500,500,http://localhost:8082/users/login,3972,0,0
